 Date ,Open ,High ,Low ,Close ,Change (Pips) ,Change (%)
"Oct 13, 2014 10:00 ",1233.1 ,1233.44 ,1229.28 ,1230.46 ,-264.0 ,-0.21%
"Oct 13, 2014 09:00 ",1233.89 ,1237.77 ,1233.06 ,1233.15 ,-74.0 ,-0.06%
"Oct 13, 2014 08:00 ",1232.3 ,1234.8 ,1232 ,1233.94 ,+164.0 ,+0.13%
"Oct 13, 2014 07:00 ",1232.58 ,1233.23 ,1231.1 ,1232.2 ,-38.0 ,-0.03%
"Oct 13, 2014 06:00 ",1233.42 ,1233.9 ,1232.55 ,1232.57 ,-85.0 ,-0.07%
"Oct 13, 2014 05:00 ",1233.22 ,1234.35 ,1232.58 ,1233.43 ,+21.0 ,+0.02%
"Oct 13, 2014 04:00 ",1230.22 ,1234.88 ,1229.35 ,1233.22 ,+300.0 ,+0.24%
"Oct 13, 2014 03:00 ",1231.02 ,1231.22 ,1229.24 ,1230.17 ,-85.0 ,-0.07%
"Oct 13, 2014 02:00 ",1230.03 ,1232.24 ,1230.03 ,1230.94 ,+91.0 ,+0.07%
"Oct 13, 2014 01:00 ",1223.2 ,1231.09 ,1223.2 ,1229.99 ,+679.0 ,+0.55%
"Oct 10, 2014 23:00 ",1223.28 ,1224.06 ,1222.49 ,1222.86 ,-42.0 ,-0.03%
"Oct 10, 2014 22:00 ",1222.65 ,1224.28 ,1222.04 ,1223.1 ,+45.0 ,+0.04%
"Oct 10, 2014 21:00 ",1222.24 ,1222.77 ,1221.34 ,1222.61 ,+37.0 ,+0.03%
"Oct 10, 2014 20:00 ",1222.06 ,1222.62 ,1221.16 ,1222.21 ,+15.0 ,+0.01%
"Oct 10, 2014 19:00 ",1223.27 ,1223.61 ,1221.28 ,1222.05 ,-122.0 ,-0.10%
"Oct 10, 2014 18:00 ",1221.27 ,1223.59 ,1220.14 ,1223.25 ,+198.0 ,+0.16%
"Oct 10, 2014 17:00 ",1219.6 ,1222.06 ,1219.2 ,1221.28 ,+168.0 ,+0.14%
"Oct 10, 2014 16:00 ",1221.38 ,1224.79 ,1218.97 ,1219.59 ,-179.0 ,-0.15%
"Oct 10, 2014 15:00 ",1224.15 ,1225.42 ,1221.09 ,1221.34 ,-281.0 ,-0.23%
"Oct 10, 2014 14:00 ",1222.28 ,1224.72 ,1222.08 ,1224.13 ,+185.0 ,+0.15%
"Oct 10, 2014 13:00 ",1221.8 ,1223.12 ,1221.35 ,1222.2 ,+40.0 ,+0.03%
"Oct 10, 2014 12:00 ",1222.14 ,1223.55 ,1221.11 ,1221.8 ,-34.0 ,-0.03%
"Oct 10, 2014 11:00 ",1218.35 ,1222.56 ,1217.35 ,1222.05 ,+370.0 ,+0.30%
"Oct 10, 2014 10:00 ",1222.58 ,1222.69 ,1217.64 ,1218.37 ,-421.0 ,-0.35%
"Oct 10, 2014 09:00 ",1223.7 ,1223.92 ,1222.32 ,1222.69 ,-101.0 ,-0.08%
"Oct 10, 2014 08:00 ",1221.75 ,1223.93 ,1221.17 ,1223.81 ,+206.0 ,+0.17%
"Oct 10, 2014 07:00 ",1222.26 ,1222.7 ,1221.32 ,1221.83 ,-43.0 ,-0.04%
"Oct 10, 2014 06:00 ",1221.47 ,1222.43 ,1221.07 ,1222.28 ,+81.0 ,+0.07%
"Oct 10, 2014 05:00 ",1220.97 ,1221.94 ,1220.69 ,1221.48 ,+51.0 ,+0.04%
"Oct 10, 2014 04:00 ",1223.72 ,1224.72 ,1220.75 ,1220.94 ,-278.0 ,-0.23%
"Oct 10, 2014 03:00 ",1223.42 ,1224.97 ,1223.18 ,1223.73 ,+31.0 ,+0.03%
"Oct 10, 2014 02:00 ",1224.53 ,1224.69 ,1223.33 ,1223.41 ,-112.0 ,-0.09%
"Oct 10, 2014 01:00 ",1223.27 ,1224.72 ,1222.97 ,1224.57 ,+130.0 ,+0.11%
"Oct 10, 2014 00:00 ",1224.04 ,1224.04 ,1223.96 ,1223.96 ,-8.0 ,-0.01%
"Oct 09, 2014 23:00 ",1223.84 ,1225.15 ,1223.65 ,1223.92 ,+8.0 ,+0.01%
"Oct 09, 2014 22:00 ",1225.08 ,1225.3 ,1223.1 ,1223.83 ,-125.0 ,-0.10%
"Oct 09, 2014 21:00 ",1225.38 ,1225.81 ,1224.29 ,1225.13 ,-25.0 ,-0.02%
"Oct 09, 2014 20:00 ",1223.9 ,1226.3 ,1223.64 ,1225.51 ,+161.0 ,+0.13%
"Oct 09, 2014 19:00 ",1223.15 ,1225.26 ,1222.1 ,1223.92 ,+77.0 ,+0.06%
"Oct 09, 2014 18:00 ",1226.63 ,1227.21 ,1222.59 ,1223.22 ,-341.0 ,-0.28%
"Oct 09, 2014 17:00 ",1227.26 ,1229.91 ,1225.98 ,1226.68 ,-58.0 ,-0.05%
"Oct 09, 2014 16:00 ",1227.93 ,1227.93 ,1223.87 ,1227.26 ,-67.0 ,-0.05%
"Oct 09, 2014 15:00 ",1229.77 ,1233.32 ,1226.66 ,1227.78 ,-199.0 ,-0.16%
"Oct 09, 2014 14:00 ",1230.96 ,1231.27 ,1228.76 ,1229.67 ,-129.0 ,-0.10%
"Oct 09, 2014 13:00 ",1227.69 ,1231.08 ,1227.11 ,1230.92 ,+323.0 ,+0.26%
"Oct 09, 2014 12:00 ",1226.34 ,1228.18 ,1225.14 ,1227.71 ,+137.0 ,+0.11%
"Oct 09, 2014 11:00 ",1228.97 ,1229.9 ,1226.11 ,1226.34 ,-263.0 ,-0.21%
"Oct 09, 2014 10:00 ",1225.83 ,1229.25 ,1224.87 ,1228.98 ,+315.0 ,+0.26%
"Oct 09, 2014 09:00 ",1226.16 ,1227.5 ,1225.23 ,1225.85 ,-31.0 ,-0.03%
"Oct 09, 2014 08:00 ",1225.46 ,1226.48 ,1223.9 ,1226.15 ,+69.0 ,+0.06%
"Oct 09, 2014 07:00 ",1225.23 ,1226.09 ,1224.67 ,1225.41 ,+18.0 ,+0.01%
"Oct 09, 2014 06:00 ",1223.65 ,1225.59 ,1223.51 ,1225.1 ,+145.0 ,+0.12%
"Oct 09, 2014 05:00 ",1223.36 ,1225.53 ,1223.2 ,1223.6 ,+24.0 ,+0.02%
"Oct 09, 2014 04:00 ",1221.86 ,1223.59 ,1220.96 ,1223.39 ,+153.0 ,+0.13%
"Oct 09, 2014 03:00 ",1219.78 ,1221.97 ,1218.98 ,1221.9 ,+212.0 ,+0.17%
"Oct 09, 2014 02:00 ",1220.3 ,1224.04 ,1219.68 ,1219.76 ,-54.0 ,-0.04%
"Oct 09, 2014 01:00 ",1221.07 ,1221.65 ,1219.11 ,1220.25 ,-82.0 ,-0.07%
"Oct 08, 2014 23:00 ",1221.71 ,1223.45 ,1220.73 ,1220.8 ,-91.0 ,-0.07%
"Oct 08, 2014 22:00 ",1218.44 ,1224.15 ,1218.02 ,1221.7 ,+326.0 ,+0.27%
"Oct 08, 2014 21:00 ",1206.01 ,1219.9 ,1205.75 ,1218.39 ,+1238.0 ,+1.02%
"Oct 08, 2014 20:00 ",1207.23 ,1207.23 ,1205.09 ,1205.98 ,-125.0 ,-0.10%
"Oct 08, 2014 19:00 ",1207.21 ,1207.77 ,1204.95 ,1207.26 ,+5.0 ,+0.00%
"Oct 08, 2014 18:00 ",1210.44 ,1211.43 ,1205.9 ,1207.26 ,-318.0 ,-0.26%
"Oct 08, 2014 17:00 ",1218.27 ,1218.3 ,1209.23 ,1210.49 ,-778.0 ,-0.64%
"Oct 08, 2014 16:00 ",1216.86 ,1219.62 ,1216.32 ,1218.21 ,+135.0 ,+0.11%
"Oct 08, 2014 15:00 ",1216.68 ,1217.87 ,1215.67 ,1216.87 ,+19.0 ,+0.02%
"Oct 08, 2014 14:00 ",1216.68 ,1217.98 ,1216.39 ,1216.69 ,+1.0 ,+0.00%
"Oct 08, 2014 13:00 ",1218.41 ,1218.88 ,1216.66 ,1216.79 ,-162.0 ,-0.13%
"Oct 08, 2014 12:00 ",1218.23 ,1220.64 ,1218.09 ,1218.5 ,+27.0 ,+0.02%
"Oct 08, 2014 11:00 ",1217.49 ,1218.39 ,1216.75 ,1218.24 ,+75.0 ,+0.06%
"Oct 08, 2014 10:00 ",1216.36 ,1217.83 ,1215.68 ,1217.49 ,+113.0 ,+0.09%
"Oct 08, 2014 09:00 ",1213.91 ,1217.11 ,1213.44 ,1216.27 ,+236.0 ,+0.19%
"Oct 08, 2014 08:00 ",1211.37 ,1214.56 ,1211.1 ,1213.86 ,+249.0 ,+0.21%
"Oct 08, 2014 07:00 ",1212.36 ,1212.69 ,1211.01 ,1211.32 ,-104.0 ,-0.09%
"Oct 08, 2014 06:00 ",1213.08 ,1213.09 ,1211.49 ,1212.27 ,-81.0 ,-0.07%
"Oct 08, 2014 05:00 ",1212.59 ,1213.86 ,1211.56 ,1212.93 ,+34.0 ,+0.03%
"Oct 08, 2014 04:00 ",1211.68 ,1214.46 ,1211.46 ,1212.46 ,+78.0 ,+0.06%
"Oct 08, 2014 03:00 ",1210.15 ,1211.78 ,1209.15 ,1211.51 ,+136.0 ,+0.11%
"Oct 08, 2014 02:00 ",1210.15 ,1211.14 ,1209.68 ,1210.06 ,-9.0 ,-0.01%
"Oct 08, 2014 01:00 ",1209.09 ,1210.41 ,1208.54 ,1210.18 ,+109.0 ,+0.09%
"Oct 07, 2014 23:00 ",1210.44 ,1210.81 ,1208.55 ,1208.55 ,-189.0 ,-0.16%
"Oct 07, 2014 22:00 ",1210.69 ,1211.89 ,1209.97 ,1210.44 ,-25.0 ,-0.02%
"Oct 07, 2014 21:00 ",1211.66 ,1212.29 ,1210.06 ,1210.68 ,-98.0 ,-0.08%
"Oct 07, 2014 20:00 ",1211.13 ,1212.82 ,1210.54 ,1211.64 ,+51.0 ,+0.04%
"Oct 07, 2014 19:00 ",1208.96 ,1211.13 ,1207.74 ,1211.13 ,+217.0 ,+0.18%
"Oct 07, 2014 18:00 ",1210.94 ,1211.93 ,1208.46 ,1208.91 ,-203.0 ,-0.17%
"Oct 07, 2014 17:00 ",1211.03 ,1211.62 ,1207.34 ,1210.94 ,-9.0 ,-0.01%
"Oct 07, 2014 16:00 ",1205.84 ,1213.39 ,1205.83 ,1211.17 ,+533.0 ,+0.44%
"Oct 07, 2014 15:00 ",1205.54 ,1207.56 ,1204.2 ,1205.83 ,+29.0 ,+0.02%
"Oct 07, 2014 14:00 ",1204.33 ,1206.84 ,1203.98 ,1205.49 ,+116.0 ,+0.10%
"Oct 07, 2014 13:00 ",1205.82 ,1206.12 ,1203.53 ,1204.37 ,-145.0 ,-0.12%
"Oct 07, 2014 12:00 ",1208.8 ,1209.36 ,1205.8 ,1205.91 ,-289.0 ,-0.24%
"Oct 07, 2014 11:00 ",1211.31 ,1211.31 ,1208.22 ,1208.82 ,-249.0 ,-0.21%
"Oct 07, 2014 10:00 ",1206.34 ,1212.58 ,1205.95 ,1211.37 ,+503.0 ,+0.42%
"Oct 07, 2014 09:00 ",1205.26 ,1206.71 ,1204.14 ,1206.35 ,+109.0 ,+0.09%
"Oct 07, 2014 08:00 ",1205.2 ,1206.44 ,1204.6 ,1205.41 ,+21.0 ,+0.02%
"Oct 07, 2014 07:00 ",1204.84 ,1205.94 ,1203.24 ,1205.24 ,+40.0 ,+0.03%
"Oct 07, 2014 06:00 ",1204.04 ,1205.54 ,1203.64 ,1204.84 ,+80.0 ,+0.07%
"Oct 07, 2014 05:00 ",1204.79 ,1206.36 ,1202.89 ,1204.04 ,-75.0 ,-0.06%
"Oct 07, 2014 04:00 ",1206.71 ,1206.86 ,1204.19 ,1204.76 ,-195.0 ,-0.16%
"Oct 07, 2014 03:00 ",1206.66 ,1207.06 ,1205.66 ,1206.71 ,+5.0 ,+0.00%
"Oct 07, 2014 02:00 ",1206.19 ,1206.99 ,1205.02 ,1206.59 ,+40.0 ,+0.03%
"Oct 07, 2014 01:00 ",1207.02 ,1207.19 ,1206.16 ,1206.16 ,-86.0 ,-0.07%
"Oct 06, 2014 23:00 ",1206.96 ,1207.76 ,1206.64 ,1206.77 ,-19.0 ,-0.02%
"Oct 06, 2014 22:00 ",1207.54 ,1208.84 ,1206.86 ,1206.94 ,-60.0 ,-0.05%
"Oct 06, 2014 21:00 ",1207.19 ,1207.7 ,1206.21 ,1207.54 ,+35.0 ,+0.03%
"Oct 06, 2014 20:00 ",1207.34 ,1207.77 ,1206.01 ,1207.16 ,-18.0 ,-0.01%
"Oct 06, 2014 19:00 ",1201.99 ,1208.89 ,1201.2 ,1207.4 ,+541.0 ,+0.45%
"Oct 06, 2014 18:00 ",1200.44 ,1203.74 ,1200.25 ,1201.89 ,+145.0 ,+0.12%
"Oct 06, 2014 17:00 ",1196.16 ,1202.28 ,1195.51 ,1200.5 ,+434.0 ,+0.36%
"Oct 06, 2014 16:00 ",1196.98 ,1198.83 ,1195.62 ,1196.13 ,-85.0 ,-0.07%
"Oct 06, 2014 15:00 ",1195.13 ,1198.83 ,1195.13 ,1196.98 ,+185.0 ,+0.15%
"Oct 06, 2014 14:00 ",1194.07 ,1195.69 ,1193.97 ,1195.08 ,+101.0 ,+0.08%
"Oct 06, 2014 13:00 ",1193.64 ,1195.95 ,1193.48 ,1194.11 ,+47.0 ,+0.04%
"Oct 06, 2014 12:00 ",1194.49 ,1194.84 ,1192.78 ,1193.64 ,-85.0 ,-0.07%
"Oct 06, 2014 11:00 ",1193.34 ,1195.29 ,1192.75 ,1194.39 ,+105.0 ,+0.09%
"Oct 06, 2014 10:00 ",1192.17 ,1195.24 ,1192.14 ,1193.39 ,+122.0 ,+0.10%
"Oct 06, 2014 09:00 ",1187.98 ,1193.51 ,1187.6 ,1192.04 ,+406.0 ,+0.34%
"Oct 06, 2014 08:00 ",1188.54 ,1189.09 ,1187.95 ,1187.96 ,-58.0 ,-0.05%
"Oct 06, 2014 07:00 ",1188.29 ,1188.94 ,1187.49 ,1188.54 ,+25.0 ,+0.02%
"Oct 06, 2014 06:00 ",1189.49 ,1190.15 ,1188.14 ,1188.39 ,-110.0 ,-0.09%
"Oct 06, 2014 05:00 ",1187.14 ,1189.49 ,1186.89 ,1189.29 ,+215.0 ,+0.18%
"Oct 06, 2014 04:00 ",1185.29 ,1187.85 ,1185.29 ,1187.19 ,+190.0 ,+0.16%
"Oct 06, 2014 03:00 ",1186.37 ,1186.94 ,1183.1 ,1185.19 ,-118.0 ,-0.10%
"Oct 06, 2014 02:00 ",1185.87 ,1188.8 ,1185.87 ,1186.29 ,+42.0 ,+0.04%
"Oct 06, 2014 01:00 ",1191.11 ,1191.36 ,1182.86 ,1185.8 ,-531.0 ,-0.45%
"Oct 03, 2014 23:00 ",1191.79 ,1192.45 ,1190.67 ,1191.99 ,+20.0 ,+0.02%
"Oct 03, 2014 22:00 ",1192.09 ,1192.43 ,1191.58 ,1191.78 ,-31.0 ,-0.03%
"Oct 03, 2014 21:00 ",1192.61 ,1192.85 ,1191.6 ,1192.09 ,-52.0 ,-0.04%
"Oct 03, 2014 20:00 ",1192.54 ,1193.29 ,1191.3 ,1192.57 ,+3.0 ,+0.00%
"Oct 03, 2014 19:00 ",1194.44 ,1194.54 ,1189.98 ,1192.5 ,-194.0 ,-0.16%
"Oct 03, 2014 18:00 ",1194.07 ,1196.31 ,1192.78 ,1194.44 ,+37.0 ,+0.03%
"Oct 03, 2014 17:00 ",1195.9 ,1196.22 ,1190.94 ,1194.07 ,-183.0 ,-0.15%
"Oct 03, 2014 16:00 ",1202.56 ,1202.95 ,1195.16 ,1196.01 ,-655.0 ,-0.55%
"Oct 03, 2014 15:00 ",1206.55 ,1209.81 ,1198.09 ,1202.47 ,-408.0 ,-0.34%
"Oct 03, 2014 14:00 ",1206.77 ,1208.21 ,1206.23 ,1206.57 ,-20.0 ,-0.02%
"Oct 03, 2014 13:00 ",1207.44 ,1207.64 ,1205.23 ,1206.66 ,-78.0 ,-0.06%
"Oct 03, 2014 12:00 ",1207.51 ,1208.64 ,1206.64 ,1207.44 ,-7.0 ,-0.01%
"Oct 03, 2014 11:00 ",1207.69 ,1208.79 ,1206.48 ,1207.59 ,-10.0 ,-0.01%
"Oct 03, 2014 10:00 ",1207.74 ,1208.26 ,1206.17 ,1207.71 ,-3.0 ,+0.00%
"Oct 03, 2014 09:00 ",1211.14 ,1211.74 ,1206.53 ,1207.92 ,-322.0 ,-0.27%
"Oct 03, 2014 08:00 ",1212.48 ,1212.54 ,1210.49 ,1211.19 ,-129.0 ,-0.11%
"Oct 03, 2014 07:00 ",1212.79 ,1212.94 ,1212.21 ,1212.39 ,-40.0 ,-0.03%
"Oct 03, 2014 06:00 ",1213.24 ,1213.34 ,1212.09 ,1212.74 ,-50.0 ,-0.04%
"Oct 03, 2014 05:00 ",1211.74 ,1213.49 ,1211.39 ,1213.29 ,+155.0 ,+0.13%
"Oct 03, 2014 04:00 ",1211.74 ,1212.39 ,1210.92 ,1211.79 ,+5.0 ,+0.00%
"Oct 03, 2014 03:00 ",1213.25 ,1213.25 ,1211.35 ,1211.81 ,-144.0 ,-0.12%
"Oct 03, 2014 02:00 ",1214.57 ,1215.26 ,1213.32 ,1213.37 ,-120.0 ,-0.10%
"Oct 03, 2014 01:00 ",1213.48 ,1214.66 ,1213.44 ,1214.59 ,+111.0 ,+0.09%
"Oct 02, 2014 23:00 ",1213.83 ,1214.94 ,1213.49 ,1214.19 ,+36.0 ,+0.03%
"Oct 02, 2014 22:00 ",1212.69 ,1214.24 ,1211.79 ,1213.89 ,+120.0 ,+0.10%
"Oct 02, 2014 21:00 ",1214.28 ,1215.17 ,1212.21 ,1212.59 ,-169.0 ,-0.14%
"Oct 02, 2014 20:00 ",1213.39 ,1214.89 ,1212.92 ,1214.19 ,+80.0 ,+0.07%
"Oct 02, 2014 19:00 ",1217.21 ,1218.94 ,1212.64 ,1213.39 ,-382.0 ,-0.31%
"Oct 02, 2014 18:00 ",1214.82 ,1218.1 ,1213.47 ,1217.22 ,+240.0 ,+0.20%
"Oct 02, 2014 17:00 ",1212.42 ,1215.68 ,1209.84 ,1214.77 ,+235.0 ,+0.19%
"Oct 02, 2014 16:00 ",1213.24 ,1217.04 ,1211.69 ,1212.84 ,-40.0 ,-0.03%
"Oct 02, 2014 15:00 ",1211.99 ,1215.6 ,1208.73 ,1213.14 ,+115.0 ,+0.09%
"Oct 02, 2014 14:00 ",1213.74 ,1213.94 ,1210.34 ,1211.99 ,-175.0 ,-0.14%
"Oct 02, 2014 13:00 ",1213 ,1214.44 ,1212.75 ,1213.74 ,+74.0 ,+0.06%
"Oct 02, 2014 12:00 ",1217.04 ,1217.04 ,1212.9 ,1213.18 ,-386.0 ,-0.32%
"Oct 02, 2014 11:00 ",1214.34 ,1219.23 ,1213.59 ,1217.04 ,+270.0 ,+0.22%
"Oct 02, 2014 10:00 ",1217.7 ,1217.79 ,1210.52 ,1214.29 ,-341.0 ,-0.28%
"Oct 02, 2014 09:00 ",1220.97 ,1220.99 ,1216.77 ,1217.79 ,-318.0 ,-0.26%
"Oct 02, 2014 08:00 ",1219.44 ,1221.48 ,1218 ,1220.95 ,+151.0 ,+0.12%
"Oct 02, 2014 07:00 ",1219.89 ,1220.19 ,1218.55 ,1219.49 ,-40.0 ,-0.03%
"Oct 02, 2014 06:00 ",1218.01 ,1222.31 ,1217.64 ,1219.97 ,+196.0 ,+0.16%
"Oct 02, 2014 05:00 ",1215.89 ,1218.41 ,1215.74 ,1218.01 ,+212.0 ,+0.17%
"Oct 02, 2014 04:00 ",1215.77 ,1216.62 ,1215.51 ,1215.91 ,+14.0 ,+0.01%
"Oct 02, 2014 03:00 ",1215.15 ,1216.07 ,1215 ,1215.72 ,+57.0 ,+0.05%
"Oct 02, 2014 02:00 ",1213.04 ,1215.25 ,1212.84 ,1215.25 ,+221.0 ,+0.18%
"Oct 02, 2014 01:00 ",1212.84 ,1213.35 ,1212.58 ,1213.04 ,+20.0 ,+0.02%
"Oct 01, 2014 23:00 ",1214.5 ,1214.8 ,1213.3 ,1213.36 ,-114.0 ,-0.09%
"Oct 01, 2014 22:00 ",1215.14 ,1217.3 ,1214.45 ,1214.56 ,-58.0 ,-0.05%
"Oct 01, 2014 21:00 ",1214.61 ,1215.71 ,1213.55 ,1215.24 ,+63.0 ,+0.05%
"Oct 01, 2014 20:00 ",1216.32 ,1216.36 ,1213.23 ,1214.62 ,-170.0 ,-0.14%
"Oct 01, 2014 19:00 ",1217.29 ,1218.28 ,1215.95 ,1216.25 ,-104.0 ,-0.09%
"Oct 01, 2014 18:00 ",1215.42 ,1219.31 ,1212.89 ,1217.31 ,+189.0 ,+0.16%
"Oct 01, 2014 17:00 ",1216.19 ,1218.02 ,1214.16 ,1215.41 ,-78.0 ,-0.06%
"Oct 01, 2014 16:00 ",1213.71 ,1217.45 ,1212.26 ,1215.5 ,+179.0 ,+0.15%
"Oct 01, 2014 15:00 ",1209.14 ,1215.78 ,1208.03 ,1213.69 ,+455.0 ,+0.37%
"Oct 01, 2014 14:00 ",1208.54 ,1211.04 ,1207.94 ,1209.19 ,+65.0 ,+0.05%
"Oct 01, 2014 13:00 ",1209.35 ,1209.64 ,1207.88 ,1208.49 ,-86.0 ,-0.07%
"Oct 01, 2014 12:00 ",1206.4 ,1209.89 ,1205.66 ,1209.29 ,+289.0 ,+0.24%
"Oct 01, 2014 11:00 ",1206.24 ,1206.98 ,1205.44 ,1206.39 ,+15.0 ,+0.01%
"Oct 01, 2014 10:00 ",1207.48 ,1208.12 ,1205.72 ,1206.28 ,-120.0 ,-0.10%
"Oct 01, 2014 09:00 ",1206.84 ,1208.34 ,1205.7 ,1207.3 ,+46.0 ,+0.04%
"Oct 01, 2014 08:00 ",1206.48 ,1207.19 ,1205.65 ,1206.84 ,+36.0 ,+0.03%
"Oct 01, 2014 07:00 ",1206.27 ,1207.29 ,1205.9 ,1206.22 ,-5.0 ,+0.00%
"Oct 01, 2014 06:00 ",1206.75 ,1207.09 ,1205.22 ,1206.26 ,-49.0 ,-0.04%
"Oct 01, 2014 05:00 ",1206.79 ,1207.09 ,1204.64 ,1206.77 ,-2.0 ,+0.00%
"Oct 01, 2014 04:00 ",1207.49 ,1209.29 ,1205.49 ,1206.74 ,-75.0 ,-0.06%
"Oct 01, 2014 03:00 ",1208.06 ,1208.73 ,1206.94 ,1207.54 ,-52.0 ,-0.04%
"Oct 01, 2014 02:00 ",1208.63 ,1208.63 ,1207.15 ,1207.96 ,-67.0 ,-0.06%
"Oct 01, 2014 01:00 ",1207.27 ,1209.94 ,1207.27 ,1208.67 ,+140.0 ,+0.12%
"Sep 30, 2014 23:00 ",1208.91 ,1209.36 ,1207.84 ,1207.84 ,-10.7 ,-0.09%
"Sep 30, 2014 22:00 ",1208.35 ,1209.98 ,1207.29 ,1208.91 ,+5.6 ,+0.05%
"Sep 30, 2014 21:00 ",1210.04 ,1210.47 ,1207.99 ,1208.29 ,-17.5 ,-0.14%
"Sep 30, 2014 20:00 ",1208.52 ,1211.74 ,1207.76 ,1209.99 ,+14.7 ,+0.12%
"Sep 30, 2014 19:00 ",1207.79 ,1208.94 ,1204.79 ,1208.54 ,+7.5 ,+0.06%
"Sep 30, 2014 18:00 ",1212.94 ,1213.04 ,1206.78 ,1207.79 ,-51.5 ,-0.43%
"Sep 30, 2014 17:00 ",1217.19 ,1218.27 ,1211.79 ,1212.94 ,-42.5 ,-0.35%
"Sep 30, 2014 16:00 ",1206.3 ,1220.09 ,1205.69 ,1216.44 ,+101.4 ,+0.83%
"Sep 30, 2014 15:00 ",1206.79 ,1208.76 ,1206.05 ,1206.29 ,-5.0 ,-0.04%
"Sep 30, 2014 14:00 ",1207.1 ,1207.84 ,1204.54 ,1206.84 ,-2.6 ,-0.02%
"Sep 30, 2014 13:00 ",1209.94 ,1210.69 ,1206.69 ,1207.14 ,-28.0 ,-0.23%
"Sep 30, 2014 12:00 ",1217.09 ,1217.27 ,1209.2 ,1209.99 ,-71.0 ,-0.59%
"Sep 30, 2014 11:00 ",1216.06 ,1217.75 ,1215.88 ,1217.09 ,+10.3 ,+0.08%
"Sep 30, 2014 10:00 ",1216.44 ,1216.84 ,1215.74 ,1216.05 ,-3.9 ,-0.03%
"Sep 30, 2014 09:00 ",1216.8 ,1217.29 ,1215.94 ,1216.49 ,-3.1 ,-0.03%
"Sep 30, 2014 08:00 ",1217.79 ,1217.86 ,1216.31 ,1216.78 ,-10.1 ,-0.08%
"Sep 30, 2014 07:00 ",1217.89 ,1218.06 ,1217.26 ,1217.76 ,-1.3 ,-0.01%
"Sep 30, 2014 06:00 ",1217.79 ,1218.94 ,1217.48 ,1217.89 ,+1.0 ,+0.01%
"Sep 30, 2014 05:00 ",1216.91 ,1217.99 ,1216.49 ,1217.86 ,+9.5 ,+0.08%
"Sep 30, 2014 04:00 ",1216.64 ,1217.74 ,1216.34 ,1216.91 ,+2.7 ,+0.02%
